time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
70.31956,0,0,0,0,0,0
70.32368,0,0,0,0,0,0
70.3278,0,0,0,0,0,0
70.33204,0,0,0,0,0,0
70.33556,0,0,0,0,0,0
70.33915,0,0,0,0,0,0
70.34303,0,0,0,0,0,0
70.34743,0,0,0,0,0,0
70.35072,0,0,0,0,0,0
70.35416,0,0,0,0,0,0
70.35748,0,0,0,0,0,0
70.36137,0,0,0,0,0,0
70.36539,0,0,0,0,0,0
70.36867,0,0,0,0,0,0
70.37257,0,0,0,0,0,0
70.37663,0,0,0,0,0,0
70.38071,0,0,0,0,0,0
70.38477,0,0,0,0,0,0
70.38966,0,0,0,0,0,0
70.39462,0,0,0,0,0,0
70.39832,0,0,0,0,0,0
70.40196,0,0,0,0,0,0
70.40588,0,0,0,0,0,0
70.41017,0,0,0,0,0,0
70.41434,0,0,0,0,0,0
70.41799,0,0,0,0,0,0
70.42166,0,0,0,0,0,0
70.42576,0,0,0,0,0,0
70.42942,0,0,0,0,0,0
70.43364,0,0,0,0,0,0
70.43704,0,0,0,0,0,0
70.4414,0,0,0,0,0,0
70.44537,0,0,0,0,0,0
70.44994,0,0,0,0,0,0
70.45388,0,0,0,0,0,0
70.45999,0,0,0,0,0,0
70.46854,0,0,0,0,0,0
70.47657,0,0,0,0,0,0
70.48022,0,0,0,0,0,0
70.48409,0,0,0,0,0,0
70.4878,0,0,0,0,0,0
70.49164,0,0,0,0,0,0
70.49532,0,0,0,0,0,0
70.49898,0,0,0,0,0,0
70.50282,0,0,0,0,0,0
70.50676,0,0,0,0,0,0
70.5104,0,0,0,0,0,0
70.51386,0,0,0,0,0,0
70.51731,0,0,0,0,0,0
70.52099,0,0,0,0,0,0
70.52575,0,0,0,0,0,0
70.52939,0,0,0,0,0,0
70.53272,0,0,0,0,0,0
70.53616,0,0,0,0,0,0
70.54008,0,0,0,0,0,0
70.54376,0,0,0,0,0,0
70.54734,0,0,0,0,0,0
70.55113,0,0,0,0,0,0
70.55508,0,0,0,0,0,0
70.55869,0,0,0,0,0,0
70.56278,0,0,0,0,0,0
70.56679,0,0,0,0,0,0
70.57103,0,0,0,0,0,0
70.57459,0,0,0,0,0,0
70.57812,0,0,0,0,0,0
70.58152,0,0,0,0,0,0
70.58537,0,0,0,0,0,0
70.58963,0,0,0,0,0,0
70.59302,0,0,0,0,0,0
70.59642,0,0,0,0,0,0
70.59988,0,0,0,0,0,0
70.60538,0,0,0,0,0,0
70.60925,0,0,0,0,0,0
70.61295,0,0,0,0,0,0
70.61666,0,0,0,0,0,0
70.6208,0,0,0,0,0,0
70.62473,0,0,0,0,0,0
70.62839,0,0,0,0,0,0
70.63185,0,0,0,0,0,0
70.63686,0,0,0,0,0,0
70.64042,0,0,0,0,0,0
70.64428,0,0,0,0,0,0
